job_title,city,country,annual_salary
Data Engineer - Microsoft Fabric (m/w/d),Frankfurt,Germany,65000
Data Scientist / AI Engineer (mwd),Frankfurt,Germany,77000
(Junior) Big Data Engineer (m/w/d),Frankfurt,Germany,71000
Data Scientist / Data Engineer (m/w/d),Frankfurt,Germany,73000
Observability Platform Engineer (m/w/d),Frankfurt,Germany,69000
Data Center Design Engineer w/m/d,Frankfurt,Germany,keine Angabe
Engineer / Developer EDI-Integration (m/w/d),Frankfurt,Germany,61000
Back-End Engineer - Scala (m/f/x),Frankfurt,Germany,51000
Systems Engineer (all genders) mit Schwerpunkt Automation,Frankfurt,Germany,64000
SeniorAd Tech Mobile Engineer - Android/Flutter,Frankfurt,Germany,51000
Technical Engineer (f/m/d),Frankfurt,Germany,54000
Site Reliability Engineer (f/m/d),Frankfurt,Germany,63000
Senior Network Automation Engineer (m/w/d) - 100 % Home Office,Frankfurt,Germany,70000
Senior System Engineer (m/w/d) - HPE Aruba Network,Frankfurt,Germany,74000
CLOUD ANALYTICS - (SENIOR) DATA ENGINEER (M/W/D),Frankfurt,Germany,65000
SENIOR AZURE DATA ENGINEER (M/W/D),Frankfurt,Germany,64000
Reliability Engineer Job Details | Optos,Frankfurt,Germany,66000
Data Center Operations Manager (all genders),Frankfurt,Germany,57000
Marketing Director - Germany,Frankfurt,Germany,64000
Data Scientist Konditionsgestaltung (m/w/d),Berlin,Germany,82000
Senior Data Scientist / Senior AI Engineer (mwd),Berlin,Germany,83000
Data Scientist (m/w/d) für Technologietrends und Datenstrategie,Berlin,Germany,72000
Senior Data Scientist - Product Analytics,Berlin,Germany,67000
Data Scientist / AI Engineer (mwd),Berlin,Germany,77000
Principal Data Scientist,Berlin,Germany,63000
Senior Marketing Data Scientist (m/w/d),Berlin,Germany,63000
(Mid/Senior) Data Software Engineer (f/m/d),Berlin,Germany,82000
Senior Data Scientist / Senior Analytics Engineer,Berlin,Germany,73000
Abschlussarbeit im Bereich Datenstrategie und Künstliche Intelligenz,Berlin,Germany,keine Angabe
Assistant AI/ML Engineering – Flexplace in Germany (m/f/x),Berlin,Germany,78000
AI Consultant – GenAI & NLP Public Sector (m/w/d),Berlin,Germany,90000
(Senior) Consultant Data Strategy & Governance (w/m/d),Berlin,Germany,keine Angabe
Software Engineer / 3D Printing (m/f/d),Berlin,Germany,58000
Staff ML/AI Data Engineer,Berlin,Germany,62000
Associate/mid-level/Senior AI Technology Consultant,Berlin,Germany,64000
Analytics Engineer (m/f/d),Berlin,Germany,65000
Account Director - Germany,Berlin,Germany,69000
GenAI Lead Architekt (m/w/d),Berlin,Germany,64000
(Senior) Machine Learning Engineer,Berlin,Germany,70000
Business Analyst Baufinanzierung / Mortgage Focus (m/w/d),Berlin,Germany,keine Angabe
Senior Machine Learning Research Scientist (m/w/d),Berlin,Germany,70000
Senior Machine Learning Engineer (d/f/m),Berlin,Germany,70000
Senior Data Engineer,Berlin,Germany,70000
Senior Technical Product Manager (all genders),Berlin,Germany,66000
Data Engineer / Data Architect (m/f/x),Berlin,Germany,72000
Referent (m/w/d) Datenanalyse,Berlin,Germany,60000
Data Architect (m/w/d) (Digitization System Operation / Power Grid),Berlin,Germany,95000
Data Engineer* / Machine Learning Engineer*,Berlin,Germany,70000
Business Analyst (d/m/w) – Banking | Data Analytics Personalisierung,Berlin,Germany,75000
Business Analyst (d/m/w) – Data Analytics | Firmenkunden,Berlin,Germany,70000
"Informatiker, Computer Scientist oder erfahrener Fachinformatiker Anwendungsentwicklung o. ä. als Datenbankexperte (m/w/d) T-SQL, MSSQL, Oracle, PostgreSQL, MySQL / MariaDB",Berlin,Germany,74000
IT Analyst / IT Consultant (w/m/d) Citizen Development,Berlin,Germany,70000
System Solutions Engineer,Berlin,Germany,63000
Senior Data Consultant (m/w/d) Transformationsberatung,Berlin,Germany,100000
Senior Data Engineer (f/m/d),Berlin,Germany,87000
Senior Consultant Data Management (w/m/d),Berlin,Germany,keine Angabe
Senior Consultant SAP BW / SAP Analytics (m/w/d),Berlin,Germany,99000
Senior Data Engineer (m/w/d) DWH,Berlin,Germany,84000
Atlassian Solutions Engineer (m/w/d),Berlin,Germany,69000
Senior Scientist/Group Leader (m/f/d) Glycobiology,Berlin,Germany,90000
Computer scientist at X-Visual,Berlin,Germany,62000
PhD Paleoclimate Modelling (m/f/d),Berlin,Germany,78950
Statistiken der EKD,Berlin,Germany,58000
Sales Solutions Engineer (m/w/d),Berlin,Germany,65000
Mitarbeiter Datenanalyse im HomeOffice (m/w/d),Berlin,Germany,51000
Pre-Sales Solutions Engineer,Berlin,Germany,65000
Statistiken der EKD,Berlin,Germany,60000
Senior Machine Learning Research Engineer (m/f/d),Berlin,Germany,67000
Engineer (f_m_x) – Terrestrial hydrogravimetry,Berlin,Germany,5975
Junior research position or post-doctoral position (m/f/d),Berlin,Germany,55000
GCP Data Architect,Berlin,Germany,68000
Sr. Data Engineering Consultant (m/f/d),Berlin,Germany,59000
Computer scientist in application development at X-Visual,Berlin,Germany,62000
Machine Learning Engineer,Berlin,Germany,63000
Senior Machine Learning Engineer (m/w/d),Berlin,Germany,70000
Machine Learning Engineer,Berlin,Germany,66000
Senior Machine Learning Engineer,Berlin,Germany,70000
Principal Machine Learning Engineer,Berlin,Germany,66000
Principal Machine Learning Engineer,Berlin,Germany,71000
Senior Machine Learning Engineer,Berlin,Germany,70000
Rust Engineer Job at IOTA Foundation,Berlin,Germany,60000
Head of Commercial Finance Business Partnering,Berlin,Germany,85000
JobAlert: We are looking for a Senior Campaign Manager,Berlin,Germany,keine Angabe
Senior PR & Social Media Manager (English native + French/German) (m/w/d),Berlin,Germany,50000
Data Scientist / KI-Expert:in im Team Advanced Analytics,Berlin,Germany,78000
"Senior Full Stack Entwickler:in Java, Spring Boot & React (d/m/w) - Remote",Berlin,Germany,77000
Data Scientist / Data Engineer (m/w/d),Hamburg,Germany,73000
Senior Data Scientist,Hamburg,Germany,79000
(Senior) Data Scientist (m/w/d) InsurTech,Hamburg,Germany,93000
AI-affine:r Aktuar:in,Hamburg,Germany,78000
Principal Data Scientist,Hamburg,Germany,65000
Leiter:in Produkttechnik DevOps,Hamburg,Germany,105000
Werkstudent Sales im B2B Bereich (w/m/d),Hamburg,Germany,keine Angabe
Abschlussarbeit im Bereich Datenstrategie und Künstliche Intelligenz,Hamburg,Germany,keine Angabe
Assistant AI/ML Engineering – Flexplace in Germany (m/f/x),Hamburg,Germany,78000
AI Consultant – GenAI & NLP Public Sector (m/w/d),Hamburg,Germany,90000
Sales Consultant Digital Solutions (w/m/d),Hamburg,Germany,keine Angabe
AI Consultant (m/w/d),Hamburg,Germany,70000
Product Manager (m/w/d) Digital,Hamburg,Germany,80000
CoE Lead (m/w/d) Künstliche Intelligenz,Hamburg,Germany,120000
Asset Reliability Engineer - Wind Energy/Data (f/m/x),Hamburg,Germany,66000
(Expert) Data Developer (m/w/d) Analytics,Hamburg,Germany,74000
Data Engineer* / Machine Learning Engineer*,Hamburg,Germany,70000
(Expert) Data Developer (m/w/d) Analytics,Hamburg,Germany,74000
(Senior) Business Analyst* Market Data & Vendor Management,Hamburg,Germany,88000
Senior Data Consultant (m/w/d) Transformationsberatung,Hamburg,Germany,100000
Junior Data Engineer (m/w/d) / Applicationmanager*in (in Voll- oder Teilzeit),Hamburg,Germany,70000
Senior Data Engineer (f/m/d),Hamburg,Germany,87000
Senior Consultant Data Management (w/m/d),Hamburg,Germany,keine Angabe
Senior Consultant SAP BW / SAP Analytics (m/w/d),Hamburg,Germany,99000
Senior Consultant – SAP BI / Analytics (m/w/d),Hamburg,Germany,90000
(Senior) Data Engineer (m/w/d),Hamburg,Germany,keine Angabe
(Senior) Data Engineer (m/w/d),Hamburg,Germany,90000
Senior Data Architect (m/w/d),Hamburg,Germany,keine Angabe
IT System Engineer – Kubernetes and Storage Infrastructure (f/m/d),Hamburg,Germany,keine Angabe
Game Analyst,Hamburg,Germany,60000
Junior Data Engineer (m/w/d),Hamburg,Germany,60000
Principal Machine Learning Engineer,Hamburg,Germany,67000
Data Scientist / AI Engineer (mwd),Hamburg,Germany,77000
Data Scientist / KI-Expert:in im Team Advanced Analytics,Hamburg,Germany,78000
"Senior Full Stack Entwickler:in Java, Spring Boot & React (d/m/w) - Remote",Hamburg,Germany,77000
"Data Engineers, Analysts & Scientists (w|m|d)",München,Germany,83000
Senior Data Scientist (f/m/x),München,Germany,keine Angabe
Principal Data Scientist,München,Germany,69000
Data / Cloud Engineer Automatisiertes Fahren (m/w/d),München,Germany,70000
Praktikum im Bereich Klimarisiken (m/w/d)*,München,Germany,keine Angabe
Abschlussarbeit im Bereich Datenstrategie und Künstliche Intelligenz,München,Germany,keine Angabe
Assistant AI/ML Engineering – Flexplace in Germany (m/f/x),München,Germany,78000
AI Consultant – GenAI & NLP Public Sector (m/w/d),München,Germany,90000
Technischer Product Owner (m/w/d) Daten- und KI-Plattformen,München,Germany,70000
Software Engineer (d/f/m),München,Germany,72000
(Senior) Marketing Science Consultant (m/w/d),München,Germany,69000
Data Onboarding Specialist - Intellectual Property (m/d/f) (m/w/d),München,Germany,72000
Data Architect (f/m/x),München,Germany,70000
HR Organizational Data Specialist (w/m/d),München,Germany,82000
Data Strategy Consultant (f/m/x),München,Germany,70000
Machine Learning & KI-Agenten Engineer (m/w/d) - Google AI Fokus,München,Germany,82000
Stammdaten Analyst / Data Manager (m/w/d) Verpackungsmaterialien & BI-Reporting,München,Germany,94000
Data Engineer* / Machine Learning Engineer*,München,Germany,70000
Data Developer (all genders),München,Germany,88000
Senior Data Consultant (m/w/d) Transformationsberatung,München,Germany,100000
Projektkoordinator Datenanalyse (m/w/d) am Standort München,München,Germany,76000
Data Steward (w/m/d),München,Germany,83000
Senior Consultant Data Management (w/m/d),München,Germany,keine Angabe
Senior Consultant SAP BW / SAP Analytics (m/w/d),München,Germany,99000
Senior Consultant – SAP BI / Analytics (m/w/d),München,Germany,90000
Machine Learning Engineer (all genders),München,Germany,76000
Business Analyst Zentrale Methoden/ Data Lineage (m/w/d) | STBDBF,München,Germany,83000
Postdoc / PhD in Computer Science - Multimodal Models,München,Germany,keine Angabe
Product Scientist - Flavor (f/m/d),München,Germany,63000
Data Backend Developer (f/m/d),München,Germany,68000
Quant Developer (f/m/d),München,Germany,71000
Data-Specialist (w/m/d),München,Germany,59000
Principal Machine Learning Engineer,München,Germany,77000
Sales FP&A Controller (m/f/d),München,Germany,67000
Data Scientist / AI Engineer (mwd),München,Germany,77000
Data Scientist / KI-Expert:in im Team Advanced Analytics,München,Germany,78000
"Senior Full Stack Entwickler:in Java, Spring Boot & React (d/m/w) - Remote",München,Germany,77000
Data Scientist*,Köln,Germany,88000
Senior Data Scientist / Engineer (w/m/d),Köln,Germany,77000
Data Scientist / Data Engineer (m/w/d),Köln,Germany,73000
Data Scientist (w/m/d),Köln,Germany,110500
(Senior) Data Scientist Analytics (m/w/d),Köln,Germany,91000
AI-affine:r Aktuar:in,Köln,Germany,78000
Principal Data Scientist,Köln,Germany,64000
Leiter:in Produkttechnik DevOps,Köln,Germany,105000
Doktorand:in – KI-gestützte Integration heterogener Forschungsdaten in Energiesystemmodelle (w/m/d),Köln,Germany,keine Angabe
Werkstudent Sales im B2B Bereich (w/m/d),Köln,Germany,keine Angabe
Doktorand:in – Entwicklungspfade nachhaltiger Mobilität in Deutschland (w/m/d),Köln,Germany,keine Angabe
AI Consultant – GenAI & NLP Public Sector (m/w/d),Köln,Germany,90000
Data Engineer (m/w/d),Köln,Germany,keine Angabe
Sales Consultant Digital Solutions (w/m/d),Köln,Germany,keine Angabe
AI Consultant (m/w/d),Köln,Germany,70000
Senior Projektmanager AI Strategy (m/w/d),Köln,Germany,88000
(Senior) Data Analyst (m/w/d) - Befristet auf 12-14 Monate,Köln,Germany,keine Angabe
Regress-Manager (m/w/d) Schadenprozesse,Köln,Germany,80000
Abschlussarbeit im Bereich Datenstrategie und Künstliche Intelligenz,Köln,Germany,keine Angabe
"Wissenschaftliche Mitarbeiterin / Wissenschaftlichen Mitarbeiter (m/w/d) (Master/Uni‑Diplom) der Fachrichtung Informatik, Mathematik, Physik, Statistik oder Ingenieurwesen",Köln,Germany,keine Angabe
AI Subject Matter Expert (m/w/d),Köln,Germany,60000
Personaladministration HR-Systems & Data Specialist (m/w/d),Köln,Germany,keine Angabe
Data Engineer* / Machine Learning Engineer*,Köln,Germany,70000
Senior Data Consultant (m/w/d) Transformationsberatung,Köln,Germany,100000
"Referentin / Referent (w/m/d) im Referat L.I.3 „Entwicklung Lageprodukte, Datenanalyse und Visualisierung“",Köln,Germany,76700
Senior Consultant Data Management (w/m/d),Köln,Germany,keine Angabe
Senior Consultant SAP BW / SAP Analytics (m/w/d),Köln,Germany,99000
Senior Consultant – SAP BI / Analytics (m/w/d),Köln,Germany,90000
IT Application Analyst / Developer SAP Logistics (m/w/d),Köln,Germany,72000
Senior Data Architect für Finanz- und Datenmanagement (m/w/d),Köln,Germany,89000
Statistical Programmer (SAS) - Senior Level (m/w/d) Life Science (Vollzeit),Köln,Germany,65000
Statistical Programmer (SAS) - Senior Level (m/w/d) Life Science (Teilzeit),Köln,Germany,65000
Conversion Rate Optimierung & Datenanalyst (m/w/d),Köln,Germany,58000
Cloud Big Data Engineer / DevOps Engineer (m/w/d),Köln,Germany,67000
Principal Machine Learning Engineer,Köln,Germany,66000
Data Scientist / Analyst (m/w/d),Köln,Germany,89000
(Senior) Data Scientist Health Data Lab (w/m/d),Köln,Germany,81000
Principal Scientist Material Development,Köln,Germany,87000
Team Lead Data Science Engineering (m/w/d),Köln,Germany,105000
(Senior) BI Analyst / Analytics Engineer (m/w/d),Köln,Germany,81000
Assistant AI/ML Engineering – Flexplace in Germany (m/f/x),Köln,Germany,78000
(Senior) Data Scientist (m/w/d),Köln,Germany,72000
(Junior) Projektmanager im Versicherungsinnendienst (m/w/d),Köln,Germany,66000
Account Manager Fachhandel (m/w/d),Köln,Germany,64000
Data Scientist / AI Engineer (mwd),Köln,Germany,77000
Data Scientist / KI-Expert:in im Team Advanced Analytics,Köln,Germany,78000
"Senior Full Stack Entwickler:in Java, Spring Boot & React (d/m/w) - Remote",Köln,Germany,77000
Data Scientists (m/w/d) für das föderale Daten- und Informationsmanagement für Datenqualitätsmanagement und Data Governance,Frankfurt,Germany,76082
Data Scientists (m/w/d) für das föderale Daten- und Informationsmanagement,Frankfurt,Germany,76082
Trainee 4.0 (w/m/d) Capital Markets – Data Scientist / Data Engineer,Frankfurt,Germany,74000
Senior Data Scientist * Generative AI,Frankfurt,Germany,86000
Customer Journey Expert / Product Owner – Home / New Business (w/m/d),Frankfurt,Germany,98000
Abschlussarbeit im Bereich Datenstrategie und Künstliche Intelligenz,Frankfurt,Germany,keine Angabe
Assistant AI/ML Engineering – Flexplace in Germany (m/f/x),Frankfurt,Germany,78000
AI Consultant – GenAI & NLP Public Sector (m/w/d),Frankfurt,Germany,90000
Internal Audit-Frankfurt-Analyst-Regional Audit,Frankfurt,Germany,69000
(Senior) Business Intelligence (BI) Engineer (w/m/d) – moveXM GmbH,Frankfurt,Germany,70000
Prozessmanager (m/w/d) InsurTech,Frankfurt,Germany,83000
Datenmanager (m/w/d),Frankfurt,Germany,6190
Senior GenAI Engineer,Frankfurt,Germany,71000
(Senior) Business Analyst* Market Data & Vendor Management,Frankfurt,Germany,88000
Senior Data Consultant (m/w/d) Transformationsberatung,Frankfurt,Germany,100000
Market Data Analyst (m/w/d),Frankfurt,Germany,70000
Senior Consultant Data Management (w/m/d),Frankfurt,Germany,keine Angabe
Senior Consultant SAP BW / SAP Analytics (m/w/d),Frankfurt,Germany,99000
Senior Consultant – SAP BI / Analytics (m/w/d),Frankfurt,Germany,90000
Digital Workplace Services Analyst (m/w/d),Frankfurt,Germany,62000
(Senior) Data Engineer (w/m/d),Frankfurt,Germany,84000
Kreativer Junior Software-Consultant für Datenbank- und Big Data-Projekte (m/w/d),Frankfurt,Germany,57000
"SENIOR CONSULTANT SAP HANA, BUSINESS INTELLIGENCE & ANALYTICS (m/w/d)",Frankfurt,Germany,64000
Data Scientist / AI Engineer (mwd),Frankfurt,Germany,77000
Data Scientist / KI-Expert:in im Team Advanced Analytics,Frankfurt,Germany,78000
Data Scientist / Data Engineer (m/w/d),Frankfurt,Germany,73000
"Senior Full Stack Entwickler:in Java, Spring Boot & React (d/m/w) - Remote",Frankfurt,Germany,77000
